listing_slug,listing_name,category,sort_order,kind,image_filename,recommended_alt_text,width,height
pinecrest-works-3,Pinecrest Works,Auto Detailing,1,portfolio,pinecrest-works-3-interior-detailing-02.svg,"Fictional auto detailing portfolio concept for Pinecrest Works, showing a spotless neutral vehicle interior.",1200,900
clearview-local-co,Clearview Local Co.,Web Design,0,thumbnail,clearview-local-co-responsive-marketing-site-01.svg,"Fictional web design portfolio concept for Clearview Local Co., showing a responsive fictional marketing site across three devices.",1200,900
cornerstone-partners-2,Cornerstone Partners,Home Organization,0,thumbnail,cornerstone-partners-2-closet-refresh-01.svg,"Fictional home organization portfolio concept for Cornerstone Partners, showing a completed walk-in closet refresh with grouped clothing and baskets.",1200,900
brightside-electrical-co,Brightside Electrical Co.,Electrical,0,thumbnail,brightside-electrical-co-interior-lighting-upgrade-01.svg,"Fictional electrical portfolio concept for Brightside Electrical Co., showing a completed living-room layered lighting upgrade.",1200,900
brightside-electrical-co,Brightside Electrical Co.,Electrical,1,portfolio,brightside-electrical-co-switch-outlet-update-02.svg,"Fictional electrical portfolio concept for Brightside Electrical Co., showing modern switches and outlets in a bright home office.",1200,900
brightside-electrical-co,Brightside Electrical Co.,Electrical,2,portfolio,brightside-electrical-co-panel-review-03.svg,"Fictional electrical portfolio concept for Brightside Electrical Co., showing a closed, intact residential electrical panel in an orderly utility area.",1200,900
canvas-house-co,Canvas House Co.,Graphic Design,0,thumbnail,canvas-house-co-brand-identity-01.svg,"Fictional graphic design portfolio concept for Canvas House Co., showing an abstract brand-identity moodboard with geometric marks and swatches.",1200,900
canvas-house-co,Canvas House Co.,Graphic Design,1,portfolio,canvas-house-co-print-collateral-02.svg,"Fictional graphic design portfolio concept for Canvas House Co., showing refined blank print collateral mockups and paper stocks.",1200,900
canvas-house-co,Canvas House Co.,Graphic Design,2,portfolio,canvas-house-co-social-visual-kit-03.svg,"Fictional graphic design portfolio concept for Canvas House Co., showing abstract social visual tiles across tablet and phone.",1200,900
canvas-house-co,Canvas House Co.,Graphic Design,3,portfolio,canvas-house-co-packaging-design-04.svg,"Fictional graphic design portfolio concept for Canvas House Co., showing unbranded packaging mockups with color chips and dielines.",1200,900
bluebell-services,Bluebell Services,Home Organization,0,thumbnail,bluebell-services-closet-refresh-01.svg,"Fictional home organization portfolio concept for Bluebell Services, showing a completed walk-in closet refresh with grouped clothing and baskets.",1200,900
skyline-craft-co,Skyline Craft Co.,Handyman Services,0,thumbnail,skyline-craft-co-mounting-and-installs-01.svg,"Fictional handyman services portfolio concept for Skyline Craft Co., showing a completed entryway with sturdy wall hooks and a level floating shelf.",1200,900
cornerstone-plumbing-workshop,Cornerstone Plumbing Workshop,Plumbing,0,thumbnail,cornerstone-plumbing-workshop-kitchen-fixture-update-01.svg,"Fictional plumbing portfolio concept for Cornerstone Plumbing Workshop, showing a completed kitchen sink and faucet update with orderly plumbing.",1200,900
cornerstone-plumbing-workshop,Cornerstone Plumbing Workshop,Plumbing,1,portfolio,cornerstone-plumbing-workshop-bath-fixture-update-02.svg,"Fictional plumbing portfolio concept for Cornerstone Plumbing Workshop, showing a bright bathroom with updated shower and tub fixtures.",1200,900
lakeshore-electrical-services,Lakeshore Electrical Services,Electrical,0,thumbnail,lakeshore-electrical-services-interior-lighting-upgrade-01.svg,"Fictional electrical portfolio concept for Lakeshore Electrical Services, showing a completed living-room layered lighting upgrade.",1200,900
lakeshore-electrical-services,Lakeshore Electrical Services,Electrical,1,portfolio,lakeshore-electrical-services-switch-outlet-update-02.svg,"Fictional electrical portfolio concept for Lakeshore Electrical Services, showing modern switches and outlets in a bright home office.",1200,900
lakeshore-electrical-services,Lakeshore Electrical Services,Electrical,2,portfolio,lakeshore-electrical-services-panel-review-03.svg,"Fictional electrical portfolio concept for Lakeshore Electrical Services, showing a closed, intact residential electrical panel in an orderly utility area.",1200,900
fairway-room,Fairway Room,Home Cleaning,0,thumbnail,fairway-room-recurring-home-cleaning-01.svg,"Fictional home cleaning portfolio concept for Fairway Room, showing a freshly finished living room after recurring home cleaning.",1200,900
horizon-room-company,Horizon Room Company,Appliance Repair,0,thumbnail,horizon-room-company-refrigerator-diagnosis-01.svg,"Fictional appliance repair portfolio concept for Horizon Room Company, showing a refrigerator temperature-assessment setting in a bright kitchen.",1200,900
horizon-room-company,Horizon Room Company,Appliance Repair,1,portfolio,horizon-room-company-laundry-appliance-support-02.svg,"Fictional appliance repair portfolio concept for Horizon Room Company, showing a washer and dryer levelling-assessment setting.",1200,900
horizon-craft,Horizon Craft,IT Support,0,thumbnail,horizon-craft-device-setup-support-01.svg,"Fictional it support portfolio concept for Horizon Craft, showing a tidy laptop and desktop device setup.",1200,900
bridgewater-graphic-collective,Bridgewater Graphic Collective,Graphic Design,0,thumbnail,bridgewater-graphic-collective-brand-identity-01.svg,"Fictional graphic design portfolio concept for Bridgewater Graphic Collective, showing an abstract brand-identity moodboard with geometric marks and swatches.",1200,900
bridgewater-graphic-collective,Bridgewater Graphic Collective,Graphic Design,1,portfolio,bridgewater-graphic-collective-print-collateral-02.svg,"Fictional graphic design portfolio concept for Bridgewater Graphic Collective, showing refined blank print collateral mockups and paper stocks.",1200,900
brightside-collective-company,Brightside Collective Company,Web Design,0,thumbnail,brightside-collective-company-responsive-marketing-site-01.svg,"Fictional web design portfolio concept for Brightside Collective Company, showing a responsive fictional marketing site across three devices.",1200,900
silverline-local,Silverline Local,Home Organization,0,thumbnail,silverline-local-closet-refresh-01.svg,"Fictional home organization portfolio concept for Silverline Local, showing a completed walk-in closet refresh with grouped clothing and baskets.",1200,900
beacon-local-services,Beacon Local Services,Plumbing,0,thumbnail,beacon-local-services-kitchen-fixture-update-01.svg,"Fictional plumbing portfolio concept for Beacon Local Services, showing a completed kitchen sink and faucet update with orderly plumbing.",1200,900
beacon-local-services,Beacon Local Services,Plumbing,1,portfolio,beacon-local-services-bath-fixture-update-02.svg,"Fictional plumbing portfolio concept for Beacon Local Services, showing a bright bathroom with updated shower and tub fixtures.",1200,900
beacon-local-services,Beacon Local Services,Plumbing,2,portfolio,beacon-local-services-water-heater-support-03.svg,"Fictional plumbing portfolio concept for Beacon Local Services, showing a neatly installed residential water heater in a clean utility room.",1200,900
keystone-collective-studio,Keystone Collective Studio,Home Cleaning,0,thumbnail,keystone-collective-studio-recurring-home-cleaning-01.svg,"Fictional home cleaning portfolio concept for Keystone Collective Studio, showing a freshly finished living room after recurring home cleaning.",1200,900
cedar-flooring-co,Cedar Flooring Co.,Flooring,0,thumbnail,cedar-flooring-co-hardwood-installation-01.svg,"Fictional flooring portfolio concept for Cedar Flooring Co., showing a completed light-oak hardwood floor with natural grain.",1200,900
cedar-flooring-co,Cedar Flooring Co.,Flooring,1,portfolio,cedar-flooring-co-tile-layout-02.svg,"Fictional flooring portfolio concept for Cedar Flooring Co., showing a large-format porcelain tile floor with clean grout lines.",1200,900
oakline-auto-practice,Oakline Auto Practice,Auto Detailing,0,thumbnail,oakline-auto-practice-exterior-detailing-01.svg,"Fictional auto detailing portfolio concept for Oakline Auto Practice, showing a freshly detailed charcoal crossover exterior.",1200,900
oakline-auto-practice,Oakline Auto Practice,Auto Detailing,1,portfolio,oakline-auto-practice-interior-detailing-02.svg,"Fictional auto detailing portfolio concept for Oakline Auto Practice, showing a spotless neutral vehicle interior.",1200,900
lakeshore-services-co,Lakeshore Services Co.,Event Decorating,0,thumbnail,lakeshore-services-co-table-styling-01.svg,"Fictional event decorating portfolio concept for Lakeshore Services Co., showing completed table styling with neutral linens, candles and greenery.",1200,900
lakeshore-services-co,Lakeshore Services Co.,Event Decorating,1,portfolio,lakeshore-services-co-balloon-backdrop-02.svg,"Fictional event decorating portfolio concept for Lakeshore Services Co., showing a tasteful balloon and fabric backdrop in warm neutral colors.",1200,900
lakeshore-services-co,Lakeshore Services Co.,Event Decorating,2,portfolio,lakeshore-services-co-ceremony-decor-03.svg,"Fictional event decorating portfolio concept for Lakeshore Services Co., showing a seasonal floral ceremony arrangement with chairs and aisle.",1200,900
keystone-moving-atelier,Keystone Moving Atelier,Moving Services,0,thumbnail,keystone-moving-atelier-local-move-support-01.svg,"Fictional moving services portfolio concept for Keystone Moving Atelier, showing an organized residential entry with sturdy boxes and a clear path.",1200,900
cedar-crew-group-2,Cedar Crew Group,Flooring,0,thumbnail,cedar-crew-group-2-hardwood-installation-01.svg,"Fictional flooring portfolio concept for Cedar Crew Group, showing a completed light-oak hardwood floor with natural grain.",1200,900
cedar-crew-group-2,Cedar Crew Group,Flooring,1,portfolio,cedar-crew-group-2-tile-layout-02.svg,"Fictional flooring portfolio concept for Cedar Crew Group, showing a large-format porcelain tile floor with clean grout lines.",1200,900
fieldstone-pet-practice,Fieldstone Pet Practice,Pet Grooming,0,thumbnail,fieldstone-pet-practice-bath-and-brush-01.svg,"Fictional pet grooming portfolio concept for Fieldstone Pet Practice, showing a calm mixed-breed dog after a professional bath and brush.",1200,900
skyline-local,Skyline Local,Graphic Design,0,thumbnail,skyline-local-brand-identity-01.svg,"Fictional graphic design portfolio concept for Skyline Local, showing an abstract brand-identity moodboard with geometric marks and swatches.",1200,900
skyline-local,Skyline Local,Graphic Design,1,portfolio,skyline-local-print-collateral-02.svg,"Fictional graphic design portfolio concept for Skyline Local, showing refined blank print collateral mockups and paper stocks.",1200,900
skyline-local,Skyline Local,Graphic Design,2,portfolio,skyline-local-social-visual-kit-03.svg,"Fictional graphic design portfolio concept for Skyline Local, showing abstract social visual tiles across tablet and phone.",1200,900
skyline-local,Skyline Local,Graphic Design,3,portfolio,skyline-local-packaging-design-04.svg,"Fictional graphic design portfolio concept for Skyline Local, showing unbranded packaging mockups with color chips and dielines.",1200,900
brightside-home-collective,Brightside Home Collective,Web Design,0,thumbnail,brightside-home-collective-responsive-marketing-site-01.svg,"Fictional web design portfolio concept for Brightside Home Collective, showing a responsive fictional marketing site across three devices.",1200,900
fairway-local-group,Fairway Local Group,Plumbing,0,thumbnail,fairway-local-group-kitchen-fixture-update-01.svg,"Fictional plumbing portfolio concept for Fairway Local Group, showing a completed kitchen sink and faucet update with orderly plumbing.",1200,900
fairway-local-group,Fairway Local Group,Plumbing,1,portfolio,fairway-local-group-bath-fixture-update-02.svg,"Fictional plumbing portfolio concept for Fairway Local Group, showing a bright bathroom with updated shower and tub fixtures.",1200,900
cedar-works-practice,Cedar Works Practice,Landscaping,0,thumbnail,cedar-works-practice-garden-bed-refresh-01.svg,"Fictional landscaping portfolio concept for Cedar Works Practice, showing a completed native garden-bed refresh with a stone path.",1200,900
